	Power	Speed#@1m	Dir	RH	AirTemp
	V	m.s-1	deg	%	deg C
25/11/2024 17:45:00	10,9	0,0	333,3	65,9	22,3
25/11/2024 17:46:00	10,9	0,0	338,3	65,9	22,3
25/11/2024 17:47:00	10,9	0,0	307,9	65,9	22,3
25/11/2024 17:48:00	10,9	0,0	338,9	65,8	22,3
25/11/2024 17:49:00	10,9	0,0	322,3	65,8	22,3
25/11/2024 17:50:00	10,9	0,0	316,2	65,8	22,3
25/11/2024 17:51:00	10,9	0,3	334,7	65,5	22,2
25/11/2024 17:52:00	10,9	0,0	340,6	65,2	22,2
25/11/2024 17:53:00	10,9	0,0	303,2	64,9	22,2
25/11/2024 17:54:00	10,9	0,0	328,5	64,6	22,1
25/11/2024 17:55:00	10,9	0,0	347,7	64,4	22,1
25/11/2024 17:56:00	10,9	0,3	350,7	64,2	22,0
25/11/2024 17:57:00	10,9	0,3	303,2	64,1	22,0
25/11/2024 17:58:00	10,9	0,0	275,1	64,1	22,0
25/11/2024 17:59:00	10,9	0,0	254,2	63,9	21,9
25/11/2024 18:00:00	10,9	0,0	259,8	64,3	21,9
25/11/2024 18:01:00	10,9	0,0	272,8	64,6	21,9
25/11/2024 18:02:00	10,9	0,0	304,6	64,8	21,9
25/11/2024 18:03:00	10,9	0,0	308,9	65,0	21,9
25/11/2024 18:04:00	10,9	0,0	348,2	65,0	21,9
25/11/2024 18:05:00	10,9	0,0	0,3	65,0	21,8
25/11/2024 18:06:00	10,9	0,0	68,0	64,9	21,8
25/11/2024 18:07:00	10,9	0,0	73,3	64,6	21,7
25/11/2024 18:08:00	10,9	0,0	112,8	64,2	21,6
25/11/2024 18:09:00	10,9	0,3	107,6	63,9	21,6
25/11/2024 18:10:00	10,9	0,5	102,9	63,8	21,6
25/11/2024 18:11:00	10,9	1,1	71,2	64,0	21,5
25/11/2024 18:12:00	10,9	1,7	77,3	64,0	21,5
25/11/2024 18:13:00	10,9	1,7	75,0	63,9	21,5
25/11/2024 18:14:00	10,9	1,7	80,5	63,8	21,4
25/11/2024 18:15:00	10,9	1,4	94,6	63,2	21,4
25/11/2024 18:16:00	10,9	1,3	93,0	62,7	21,3
25/11/2024 18:17:00	10,9	1,2	97,5	62,3	21,3
25/11/2024 18:18:00	10,9	1,3	81,5	61,9	21,3
25/11/2024 18:19:00	10,9	1,4	83,5	61,5	21,3
25/11/2024 18:20:00	10,9	1,5	75,8	61,3	21,3
25/11/2024 18:21:00	10,9	1,4	86,0	61,1	21,3
25/11/2024 18:22:00	10,9	1,5	85,0	60,9	21,3
25/11/2024 18:23:00	10,9	1,5	85,1	60,7	21,2
25/11/2024 18:24:00	10,9	1,2	93,7	60,5	21,2
25/11/2024 18:25:00	10,9	1,0	94,7	60,4	21,2
25/11/2024 18:26:00	10,9	0,8	117,3	60,3	21,2
25/11/2024 18:27:00	10,9	1,0	110,6	60,2	21,3
25/11/2024 18:28:00	10,9	1,1	92,0	60,2	21,3
25/11/2024 18:29:00	10,9	1,3	85,6	60,1	21,3
25/11/2024 18:30:00	10,9	1,2	89,2	60,0	21,3
25/11/2024 18:31:00	10,9	0,9	88,3	59,9	21,3
25/11/2024 18:32:00	10,9	0,9	91,2	59,8	21,3
25/11/2024 18:33:00	10,9	1,0	91,1	59,6	21,3
25/11/2024 18:34:00	10,9	1,5	90,4	59,6	21,3
25/11/2024 18:35:00	10,9	1,9	90,8	59,6	21,3
25/11/2024 18:36:00	10,9	1,8	105,7	59,4	21,3
25/11/2024 18:37:00	10,9	1,9	100,8	59,3	21,2
25/11/2024 18:38:00	10,9	1,9	87,8	59,2	21,2
25/11/2024 18:39:00	10,9	1,8	96,2	59,1	21,2
25/11/2024 18:40:00	10,9	1,7	91,5	59,0	21,2
25/11/2024 18:41:00	10,9	1,6	99,0	58,9	21,2
25/11/2024 18:42:00	10,9	1,7	88,2	58,5	21,2
25/11/2024 18:43:00	10,9	1,5	90,0	58,3	21,2
25/11/2024 18:44:00	10,9	1,5	86,9	58,0	21,2
25/11/2024 18:45:00	10,9	1,7	86,4	57,9	21,3
25/11/2024 18:46:00	10,9	1,9	87,6	57,8	21,3
25/11/2024 18:47:00	10,9	2,0	95,7	57,7	21,3
25/11/2024 18:48:00	10,9	2,0	82,5	57,5	21,3
25/11/2024 18:49:00	10,9	2,1	101,7	57,4	21,3
25/11/2024 18:50:00	10,9	2,2	92,1	57,3	21,3
25/11/2024 18:51:00	10,9	2,1	83,4	57,2	21,3
25/11/2024 18:52:00	10,9	2,2	78,9	57,3	21,3
25/11/2024 18:53:00	10,9	2,3	83,2	57,4	21,3
25/11/2024 18:54:00	10,9	2,2	84,8	57,5	21,3
25/11/2024 18:55:00	10,9	2,3	65,5	57,6	21,3
25/11/2024 18:56:00	10,9	1,9	76,9	57,6	21,3
25/11/2024 18:57:00	10,9	1,6	76,0	57,5	21,2
25/11/2024 18:58:00	10,9	1,7	74,1	57,5	21,2
25/11/2024 18:59:00	10,9	1,8	93,9	57,5	21,2
25/11/2024 19:00:00	10,9	1,8	104,1	57,5	21,2
25/11/2024 19:01:00	10,9	2,0	84,0	57,4	21,2
25/11/2024 19:02:00	10,9	2,0	88,0	57,4	21,1
25/11/2024 19:03:00	10,9	1,8	97,0	57,3	21,1
25/11/2024 19:04:00	10,9	1,8	92,4	57,3	21,1
25/11/2024 19:05:00	10,9	1,9	93,9	57,3	21,1
25/11/2024 19:06:00	10,9	2,1	85,6	57,4	21,1
25/11/2024 19:07:00	10,9	2,1	97,2	57,4	21,1
25/11/2024 19:08:00	10,9	2,1	96,8	57,3	21,0
25/11/2024 19:09:00	10,9	2,1	97,0	57,3	21,0
25/11/2024 19:10:00	10,9	2,1	100,4	57,2	21,0
25/11/2024 19:11:00	10,9	2,3	92,2	57,2	21,0
25/11/2024 19:12:00	10,9	2,1	97,5	57,1	21,0
25/11/2024 19:13:00	10,9	2,1	89,0	56,9	21,0
25/11/2024 19:14:00	10,9	2,2	94,1	57,0	21,0
25/11/2024 19:15:00	10,9	2,2	106,3	57,0	21,0
25/11/2024 19:16:00	10,9	2,0	94,5	57,1	21,1
25/11/2024 19:17:00	10,9	2,1	97,3	57,0	21,1
25/11/2024 19:18:00	10,9	2,1	90,5	56,9	21,1
25/11/2024 19:19:00	10,9	2,0	97,8	56,8	21,1
25/11/2024 19:20:00	10,9	1,9	107,3	56,7	21,1
25/11/2024 19:21:00	10,9	1,6	91,9	56,6	21,1
25/11/2024 19:22:00	10,9	1,8	78,4	56,6	21,1
25/11/2024 19:23:00	10,9	1,8	88,3	56,5	21,1
25/11/2024 19:24:00	10,9	1,9	94,2	56,4	21,1
25/11/2024 19:25:00	10,9	1,9	104,7	56,3	21,1
25/11/2024 19:26:00	10,9	1,9	90,3	56,3	21,1
25/11/2024 19:27:00	10,9	1,9	90,6	56,3	21,1
25/11/2024 19:28:00	10,9	2,0	80,0	56,2	21,0
25/11/2024 19:29:00	10,9	2,4	87,4	56,2	21,0
25/11/2024 19:30:00	10,9	2,5	81,2	56,2	21,0
25/11/2024 19:31:00	10,9	2,5	70,1	56,2	21,0
25/11/2024 19:32:00	10,9	2,4	89,8	56,2	21,0
25/11/2024 19:33:00	10,9	2,5	83,7	56,0	21,0
25/11/2024 19:34:00	10,9	2,5	85,6	56,0	21,0
25/11/2024 19:35:00	10,9	2,3	101,2	55,8	21,0
25/11/2024 19:36:00	10,9	2,2	89,0	55,7	21,0
25/11/2024 19:37:00	10,9	2,1	110,0	55,6	21,0
25/11/2024 19:38:00	10,9	1,9	84,9	55,5	21,0
25/11/2024 19:39:00	10,9	1,8	80,4	55,4	21,0
25/11/2024 19:40:00	10,9	1,8	89,4	55,2	21,0
25/11/2024 19:41:00	10,9	1,5	60,2	55,0	21,0
25/11/2024 19:42:00	10,9	1,7	78,2	54,8	21,0
25/11/2024 19:43:00	10,9	2,0	81,5	54,7	21,0
25/11/2024 19:44:00	10,9	1,9	106,6	54,5	21,0
25/11/2024 19:45:00	10,9	1,7	80,7	54,4	21,0
25/11/2024 19:46:00	10,9	1,8	98,1	54,3	21,0
25/11/2024 19:47:00	10,9	2,1	93,1	54,2	21,0
25/11/2024 19:48:00	10,9	1,8	88,1	54,0	21,0
25/11/2024 19:49:00	10,9	1,6	81,9	53,9	21,0
25/11/2024 19:50:00	10,9	1,7	74,6	53,8	21,0
25/11/2024 19:51:00	10,9	1,7	94,1	53,7	21,0
25/11/2024 19:52:00	10,9	1,9	73,3	53,7	21,0
25/11/2024 19:53:00	10,9	2,3	78,6	53,7	21,0
25/11/2024 19:54:00	10,9	2,3	69,1	53,8	20,9
25/11/2024 19:55:00	10,9	2,6	64,5	53,7	20,9
25/11/2024 19:56:00	10,9	2,5	67,5	53,7	20,9
25/11/2024 19:57:00	10,9	2,7	63,6	53,8	20,9
25/11/2024 19:58:00	10,9	2,3	80,0	53,7	20,9
25/11/2024 19:59:00	10,9	2,3	83,7	53,7	20,8
25/11/2024 20:00:00	10,9	2,0	87,9	53,6	20,8
25/11/2024 20:01:00	10,9	2,3	90,3	53,6	20,8
25/11/2024 20:02:00	10,9	1,9	83,5	53,4	20,8
25/11/2024 20:03:00	10,9	2,1	81,7	53,4	20,8
25/11/2024 20:04:00	10,9	2,0	64,9	53,4	20,7
25/11/2024 20:05:00	10,9	1,9	73,2	53,5	20,7
25/11/2024 20:06:00	10,9	2,3	66,5	53,5	20,7
25/11/2024 20:07:00	10,9	2,6	69,0	53,7	20,6
25/11/2024 20:08:00	10,9	2,7	61,6	53,8	20,6
25/11/2024 20:09:00	10,9	2,7	75,7	54,0	20,6
25/11/2024 20:10:00	10,9	2,5	69,3	54,0	20,5
25/11/2024 20:11:00	10,9	2,6	74,4	54,1	20,5
25/11/2024 20:12:00	10,9	2,6	81,3	54,1	20,5
25/11/2024 20:13:00	10,9	2,7	75,9	54,2	20,4
25/11/2024 20:14:00	10,9	2,4	84,0	54,3	20,4
25/11/2024 20:15:00	10,9	2,4	69,3	54,2	20,4
25/11/2024 20:16:00	10,9	2,5	83,2	54,1	20,4
25/11/2024 20:17:00	10,9	2,5	84,5	54,0	20,4
25/11/2024 20:18:00	10,9	2,7	84,1	54,0	20,4
25/11/2024 20:19:00	10,9	2,5	74,9	54,0	20,3
25/11/2024 20:20:00	10,9	2,5	84,3	54,1	20,3
25/11/2024 20:21:00	10,9	2,3	46,4	54,1	20,3
25/11/2024 20:22:00	10,9	2,1	75,3	54,1	20,3
25/11/2024 20:23:00	10,9	2,3	82,7	54,2	20,3
25/11/2024 20:24:00	10,9	2,1	100,4	54,2	20,3
25/11/2024 20:25:00	10,9	2,1	105,2	54,2	20,3
25/11/2024 20:26:00	10,9	2,1	82,3	54,1	20,2
25/11/2024 20:27:00	10,9	2,2	97,9	54,1	20,2
25/11/2024 20:28:00	10,9	2,4	64,7	54,1	20,2
25/11/2024 20:29:00	10,9	2,4	83,7	54,1	20,2
25/11/2024 20:30:00	10,9	2,2	78,4	54,0	20,2
25/11/2024 20:31:00	10,9	1,8	59,3	53,9	20,2
25/11/2024 20:32:00	10,9	1,6	68,4	54,0	20,2
25/11/2024 20:33:00	10,9	2,0	81,2	54,1	20,2
25/11/2024 20:34:00	10,9	2,5	62,9	54,2	20,1
25/11/2024 20:35:00	10,9	2,7	67,8	54,2	20,1
25/11/2024 20:36:00	10,9	2,7	66,4	54,1	20,1
25/11/2024 20:37:00	10,9	2,9	41,6	54,0	20,1
25/11/2024 20:38:00	10,9	3,0	69,0	53,9	20,1
25/11/2024 20:39:00	10,9	2,8	63,5	53,8	20,1
25/11/2024 20:40:00	10,9	2,7	92,8	53,7	20,1
25/11/2024 20:41:00	10,9	2,5	82,0	53,7	20,1
25/11/2024 20:42:00	10,9	2,7	47,3	53,5	20,1
25/11/2024 20:43:00	10,9	2,3	60,6	53,5	20,1
25/11/2024 20:44:00	10,9	1,5	59,9	53,3	20,1
25/11/2024 20:45:00	10,9	1,2	96,6	53,3	20,1
25/11/2024 20:46:00	10,9	1,5	78,6	53,1	20,1
25/11/2024 20:47:00	10,9	1,8	94,5	53,1	20,1
25/11/2024 20:48:00	10,9	1,7	74,0	53,1	20,1
25/11/2024 20:49:00	10,9	2,2	106,2	53,0	20,1
25/11/2024 20:50:00	10,9	1,9	63,0	53,0	20,1
25/11/2024 20:51:00	10,9	1,8	66,2	52,9	20,1
25/11/2024 20:52:00	10,9	2,0	84,6	52,8	20,1
25/11/2024 20:53:00	10,9	1,8	82,7	52,8	20,1
25/11/2024 20:54:00	10,9	1,7	68,4	52,7	20,0
25/11/2024 20:55:00	10,9	1,7	84,6	52,7	20,0
25/11/2024 20:56:00	10,9	2,2	72,7	52,7	20,0
25/11/2024 20:57:00	10,9	3,0	80,1	52,8	20,0
25/11/2024 20:58:00	10,9	2,7	91,6	52,7	20,0
25/11/2024 20:59:00	10,9	3,0	86,2	52,5	20,0
25/11/2024 21:00:00	10,9	3,0	76,0	52,5	20,0
25/11/2024 21:01:00	10,9	2,4	92,6	52,4	20,0
25/11/2024 21:02:00	10,9	2,1	76,2	52,3	20,0
25/11/2024 21:03:00	10,9	2,3	86,5	52,3	20,0
25/11/2024 21:04:00	10,9	2,1	112,9	52,3	20,0
25/11/2024 21:05:00	10,9	1,8	92,8	52,3	20,0
25/11/2024 21:06:00	10,9	2,4	118,6	52,4	20,0
25/11/2024 21:07:00	10,9	1,7	60,7	52,3	20,0
25/11/2024 21:08:00	10,9	1,6	90,0	52,2	19,9
25/11/2024 21:09:00	10,9	2,0	66,3	52,3	19,9
25/11/2024 21:10:00	10,9	2,0	57,7	52,2	19,9
25/11/2024 21:11:00	10,9	2,5	45,1	52,2	19,9
25/11/2024 21:12:00	10,9	3,1	52,7	52,0	19,9
25/11/2024 21:13:00	10,9	3,3	56,3	52,2	19,9
25/11/2024 21:14:00	10,9	3,0	64,8	52,3	19,9
25/11/2024 21:15:00	10,9	2,8	111,7	52,3	19,9
25/11/2024 21:16:00	10,9	2,6	110,6	52,3	19,9
25/11/2024 21:17:00	10,9	2,4	99,8	52,3	19,9
25/11/2024 21:18:00	10,9	2,5	94,0	52,3	19,9
25/11/2024 21:19:00	10,9	2,4	92,7	52,4	19,9
25/11/2024 21:20:00	10,9	2,3	83,6	52,4	19,8
25/11/2024 21:21:00	10,9	2,5	63,0	52,3	19,8
25/11/2024 21:22:00	10,9	2,6	71,2	52,3	19,8
25/11/2024 21:23:00	10,9	2,5	104,0	52,3	19,8
25/11/2024 21:24:00	10,9	3,3	98,4	52,0	19,8
25/11/2024 21:25:00	10,9	2,9	100,2	51,9	19,8
25/11/2024 21:26:00	10,9	3,4	98,8	51,7	19,8
25/11/2024 21:27:00	10,9	3,2	104,6	51,7	19,8
25/11/2024 21:28:00	10,9	2,7	90,9	51,6	19,7
25/11/2024 21:29:00	10,9	3,0	100,3	51,6	19,7
25/11/2024 21:30:00	10,9	3,2	86,7	51,5	19,7
25/11/2024 21:31:00	10,9	2,8	90,3	51,5	19,7
25/11/2024 21:32:00	10,9	2,9	96,1	51,4	19,7
25/11/2024 21:33:00	10,9	2,6	87,7	51,5	19,6
25/11/2024 21:34:00	10,9	2,5	98,5	51,5	19,6
25/11/2024 21:35:00	10,9	2,4	84,4	51,4	19,6
25/11/2024 21:36:00	10,9	2,5	85,4	51,4	19,6
25/11/2024 21:37:00	10,9	2,7	90,8	51,4	19,6
25/11/2024 21:38:00	10,9	2,8	80,8	51,4	19,6
25/11/2024 21:39:00	10,9	2,8	64,1	51,5	19,5
25/11/2024 21:40:00	10,9	2,4	61,2	51,5	19,5
25/11/2024 21:41:00	10,9	2,7	66,0	51,4	19,5
25/11/2024 21:42:00	10,9	2,9	71,5	51,4	19,5
25/11/2024 21:43:00	10,9	3,4	64,9	51,1	19,5
25/11/2024 21:44:00	10,9	3,4	72,0	50,9	19,5
25/11/2024 21:45:00	10,9	3,1	57,3	50,7	19,5
25/11/2024 21:46:00	10,9	3,0	78,9	50,6	19,5
25/11/2024 21:47:00	10,9	2,7	63,9	50,7	19,5
25/11/2024 21:48:00	10,9	3,0	68,4	50,7	19,5
25/11/2024 21:49:00	10,9	2,8	83,2	50,6	19,6
25/11/2024 21:50:00	10,9	2,7	74,2	50,5	19,6
25/11/2024 21:51:00	10,9	3,3	82,9	50,5	19,6
25/11/2024 21:52:00	10,9	3,1	86,2	50,4	19,6
25/11/2024 21:53:00	10,9	3,0	113,0	50,4	19,6
25/11/2024 21:54:00	10,9	2,8	106,1	50,4	19,6
25/11/2024 21:55:00	10,9	3,0	85,9	50,3	19,5
25/11/2024 21:56:00	10,9	3,4	99,4	50,2	19,5
25/11/2024 21:57:00	10,9	3,1	94,4	50,1	19,5
25/11/2024 21:58:00	10,9	3,3	83,5	49,9	19,5
25/11/2024 21:59:00	10,9	3,5	81,9	49,7	19,5
25/11/2024 22:00:00	10,9	3,5	114,3	49,5	19,5
25/11/2024 22:01:00	10,9	3,7	82,9	49,1	19,5
25/11/2024 22:02:00	10,9	3,6	89,1	49,0	19,6
25/11/2024 22:03:00	10,9	3,3	88,2	48,9	19,6
25/11/2024 22:04:00	10,9	3,8	92,4	48,7	19,6
25/11/2024 22:05:00	10,9	3,9	73,2	48,6	19,6
25/11/2024 22:06:00	10,9	3,5	73,4	48,5	19,6
25/11/2024 22:07:00	10,9	3,4	93,3	48,4	19,6
25/11/2024 22:08:00	10,9	3,9	98,2	48,4	19,6
25/11/2024 22:09:00	10,9	3,9	65,7	48,3	19,6
25/11/2024 22:10:00	10,9	4,0	86,7	48,2	19,5
25/11/2024 22:11:00	10,9	3,6	69,5	48,1	19,5
25/11/2024 22:12:00	10,9	3,2	106,3	48,2	19,5
25/11/2024 22:13:00	10,9	3,5	68,0	48,2	19,5
25/11/2024 22:14:00	10,9	3,6	97,8	48,2	19,4
25/11/2024 22:15:00	10,9	3,7	98,8	48,2	19,4
25/11/2024 22:16:00	10,9	3,5	97,3	48,1	19,4
25/11/2024 22:17:00	10,9	3,7	106,4	48,1	19,4
25/11/2024 22:18:00	10,9	3,5	88,0	48,1	19,3
25/11/2024 22:19:00	10,9	3,4	127,1	48,1	19,3
25/11/2024 22:20:00	10,9	3,9	100,0	48,1	19,3
25/11/2024 22:21:00	10,9	3,5	87,1	48,0	19,3
25/11/2024 22:22:00	10,9	3,6	86,6	48,1	19,3
25/11/2024 22:23:00	10,9	4,0	83,7	48,1	19,3
25/11/2024 22:24:00	10,9	3,2	88,7	48,0	19,3
25/11/2024 22:25:00	10,9	3,2	101,8	48,0	19,3
25/11/2024 22:26:00	10,9	3,5	94,1	47,9	19,3
25/11/2024 22:27:00	10,9	3,3	60,8	47,9	19,3
25/11/2024 22:28:00	10,9	2,9	82,0	47,9	19,3
25/11/2024 22:29:00	10,9	3,2	94,3	47,7	19,3
25/11/2024 22:30:00	10,9	3,2	105,8	47,7	19,3
25/11/2024 22:31:00	10,9	2,7	129,4	47,5	19,3
25/11/2024 22:32:00	10,9	3,2	86,9	47,4	19,3
25/11/2024 22:33:00	10,9	3,5	90,7	47,4	19,3
25/11/2024 22:34:00	10,9	3,0	94,5	47,3	19,3
25/11/2024 22:35:00	10,9	2,7	101,6	47,3	19,3
25/11/2024 22:36:00	10,9	2,8	103,4	47,4	19,3
25/11/2024 22:37:00	10,9	2,5	100,3	47,4	19,3
25/11/2024 22:38:00	10,9	2,4	85,5	47,5	19,3
25/11/2024 22:39:00	10,9	2,7	69,4	47,6	19,2
25/11/2024 22:40:00	10,9	2,9	67,7	47,6	19,2
25/11/2024 22:41:00	10,9	2,6	121,1	47,7	19,2
25/11/2024 22:42:00	10,9	2,7	99,9	47,7	19,2
25/11/2024 22:43:00	10,9	2,7	92,1	47,8	19,2
25/11/2024 22:44:00	10,9	2,9	104,8	48,0	19,1
25/11/2024 22:45:00	10,9	2,5	105,7	47,9	19,1
25/11/2024 22:46:00	10,9	2,7	87,4	48,0	19,1
25/11/2024 22:47:00	10,9	2,9	102,4	48,0	19,1
25/11/2024 22:48:00	10,9	3,2	108,6	48,0	19,1
25/11/2024 22:49:00	10,9	2,9	103,9	48,0	19,1
25/11/2024 22:50:00	10,9	2,9	80,5	48,0	19,1
25/11/2024 22:51:00	10,9	3,0	86,1	48,0	19,1
25/11/2024 22:52:00	10,9	3,1	99,3	48,0	19,2
25/11/2024 22:53:00	10,9	2,9	103,7	47,9	19,2
25/11/2024 22:54:00	10,9	2,9	96,6	47,8	19,2
25/11/2024 22:55:00	10,9	3,0	108,0	47,7	19,2
25/11/2024 22:56:00	10,9	3,4	101,4	47,6	19,2
25/11/2024 22:57:00	10,9	3,7	105,5	47,3	19,3
25/11/2024 22:58:00	10,9	3,3	106,8	47,2	19,3
25/11/2024 22:59:00	10,9	3,5	93,8	47,0	19,3
25/11/2024 23:00:00	10,9	3,2	92,2	46,9	19,4
25/11/2024 23:01:00	10,9	3,0	100,6	46,7	19,3
25/11/2024 23:02:00	10,9	3,8	91,3	46,7	19,3
25/11/2024 23:03:00	10,9	3,1	80,9	46,7	19,3
25/11/2024 23:04:00	10,9	3,0	73,2	46,7	19,3
25/11/2024 23:05:00	10,9	2,8	86,2	46,6	19,3
25/11/2024 23:06:00	10,9	3,2	135,8	46,6	19,2
25/11/2024 23:07:00	10,9	2,4	82,7	46,6	19,2
25/11/2024 23:08:00	10,9	2,9	104,6	46,6	19,2
25/11/2024 23:09:00	10,9	2,7	71,1	46,6	19,2
25/11/2024 23:10:00	10,9	2,6	92,8	46,8	19,2
25/11/2024 23:11:00	10,9	2,8	96,1	46,9	19,1
25/11/2024 23:12:00	10,9	2,5	75,0	47,0	19,1
25/11/2024 23:13:00	10,9	2,8	74,8	47,0	19,1
25/11/2024 23:14:00	10,9	2,8	88,5	47,0	19,0
25/11/2024 23:15:00	10,9	2,6	99,6	47,1	19,0
25/11/2024 23:16:00	10,9	2,8	100,2	47,1	19,0
25/11/2024 23:17:00	10,9	2,5	95,1	47,3	19,0
25/11/2024 23:18:00	10,9	2,4	77,4	47,3	18,9
25/11/2024 23:19:00	10,9	2,7	98,8	47,3	18,9
25/11/2024 23:20:00	10,9	2,5	105,6	47,4	18,9
25/11/2024 23:21:00	10,9	2,7	91,1	47,4	18,9
25/11/2024 23:22:00	10,9	2,7	112,7	47,3	18,9
25/11/2024 23:23:00	10,9	2,9	93,4	47,4	18,9
25/11/2024 23:24:00	10,9	3,1	121,1	47,2	18,9
25/11/2024 23:25:00	10,9	2,9	108,6	47,1	18,9
25/11/2024 23:26:00	10,9	3,2	96,6	47,2	18,9
25/11/2024 23:27:00	10,9	3,1	100,8	47,2	18,9
25/11/2024 23:28:00	10,9	3,2	105,8	47,1	18,9
25/11/2024 23:29:00	10,9	3,0	89,7	47,2	18,9
25/11/2024 23:30:00	10,9	3,0	50,2	47,1	18,9
25/11/2024 23:31:00	10,9	3,3	106,6	47,1	18,9
25/11/2024 23:32:00	10,9	3,3	95,6	47,1	18,9
25/11/2024 23:33:00	10,9	3,3	92,8	47,1	18,9
25/11/2024 23:34:00	10,9	3,6	109,4	47,0	19,0
25/11/2024 23:35:00	10,9	3,8	88,3	46,9	19,0
25/11/2024 23:36:00	10,9	3,2	108,6	46,9	19,0
25/11/2024 23:37:00	10,9	3,1	113,0	46,9	19,0
25/11/2024 23:38:00	10,9	2,7	98,4	46,8	19,0
25/11/2024 23:39:00	10,9	2,3	92,2	46,9	19,0
25/11/2024 23:40:00	10,9	3,1	92,3	46,8	19,0
25/11/2024 23:41:00	10,9	3,4	91,4	46,7	19,0
25/11/2024 23:42:00	10,9	3,2	122,4	46,6	19,0
25/11/2024 23:43:00	10,9	3,3	99,7	46,6	19,0
25/11/2024 23:44:00	10,9	3,2	94,1	46,5	19,0
25/11/2024 23:45:00	10,9	3,8	93,1	46,5	19,0
25/11/2024 23:46:00	10,9	3,2	96,7	46,4	19,0
25/11/2024 23:47:00	10,9	3,6	99,2	46,4	19,0
25/11/2024 23:48:00	10,9	3,5	85,1	46,4	19,0
25/11/2024 23:49:00	10,9	3,2	88,6	46,3	19,0
25/11/2024 23:50:00	10,9	3,3	93,6	46,3	19,0
25/11/2024 23:51:00	10,9	3,1	72,0	46,4	19,0
25/11/2024 23:52:00	10,9	3,4	86,2	46,4	19,0
25/11/2024 23:53:00	10,9	3,0	71,7	46,5	18,9
25/11/2024 23:54:00	10,9	2,6	95,0	46,6	18,9
25/11/2024 23:55:00	10,9	2,6	91,2	46,7	18,9
25/11/2024 23:56:00	10,9	2,6	94,4	46,8	18,9
25/11/2024 23:57:00	10,9	2,7	87,7	46,9	18,8
25/11/2024 23:58:00	10,9	3,0	86,2	47,0	18,8
25/11/2024 23:59:00	10,9	2,8	91,9	47,1	18,8
26/11/2024 0:00:00	10,9	2,8	90,1	47,3	18,8
26/11/2024 0:01:00	10,9	2,8	102,0	47,3	18,8
26/11/2024 0:02:00	10,9	2,5	67,5	47,5	18,7
26/11/2024 0:03:00	10,9	2,4	86,2	47,6	18,7
26/11/2024 0:04:00	10,9	2,6	95,9	47,6	18,7
26/11/2024 0:05:00	10,9	2,2	99,3	47,7	18,7
26/11/2024 0:06:00	10,9	2,4	97,4	47,8	18,7
26/11/2024 0:07:00	10,9	2,5	91,4	47,9	18,7
26/11/2024 0:08:00	10,9	2,5	100,0	48,0	18,7
26/11/2024 0:09:00	10,9	2,9	85,2	48,2	18,7
26/11/2024 0:10:00	10,9	3,0	100,2	48,2	18,6
26/11/2024 0:11:00	10,9	3,0	102,9	48,4	18,6
26/11/2024 0:12:00	10,9	3,2	100,8	48,4	18,7
26/11/2024 0:13:00	10,9	3,4	100,3	48,4	18,7
26/11/2024 0:14:00	10,9	2,6	100,4	48,4	18,7
26/11/2024 0:15:00	10,9	3,4	124,4	48,3	18,7
26/11/2024 0:16:00	10,9	3,0	107,0	48,3	18,7
26/11/2024 0:17:00	10,9	3,1	99,1	48,2	18,7
26/11/2024 0:18:00	10,9	3,6	102,8	48,3	18,7
26/11/2024 0:19:00	10,9	2,7	106,0	48,2	18,7
26/11/2024 0:20:00	10,9	3,3	97,2	48,2	18,7
26/11/2024 0:21:00	10,9	3,5	91,2	48,1	18,7
26/11/2024 0:22:00	10,9	3,5	121,4	48,1	18,8
26/11/2024 0:23:00	10,9	3,4	101,4	48,0	18,8
26/11/2024 0:24:00	10,9	3,2	125,1	47,8	18,8
26/11/2024 0:25:00	10,9	3,2	110,0	47,8	18,8
26/11/2024 0:26:00	10,9	2,9	105,4	47,8	18,8
26/11/2024 0:27:00	10,9	3,1	133,7	47,8	18,8
26/11/2024 0:28:00	10,9	2,3	114,0	47,8	18,8
26/11/2024 0:29:00	10,9	2,8	60,6	47,8	18,8
26/11/2024 0:30:00	10,9	2,6	92,9	47,9	18,8
26/11/2024 0:31:00	10,9	2,7	87,8	47,9	18,8
26/11/2024 0:32:00	10,9	2,9	86,7	48,1	18,8
26/11/2024 0:33:00	10,9	2,8	105,9	48,1	18,7
26/11/2024 0:34:00	10,9	3,0	100,7	48,2	18,7
26/11/2024 0:35:00	10,9	2,9	104,3	48,3	18,7
26/11/2024 0:36:00	10,9	2,7	90,8	48,4	18,7
26/11/2024 0:37:00	10,9	3,0	99,9	48,5	18,7
26/11/2024 0:38:00	10,9	2,9	93,4	48,5	18,7
26/11/2024 0:39:00	10,9	2,5	88,2	48,4	18,7
26/11/2024 0:40:00	10,9	2,8	80,9	48,5	18,7
26/11/2024 0:41:00	10,9	2,8	107,0	48,5	18,6
26/11/2024 0:42:00	10,9	3,0	111,0	48,7	18,6
26/11/2024 0:43:00	10,9	2,6	81,1	48,8	18,6
26/11/2024 0:44:00	10,9	2,8	94,0	48,8	18,6
26/11/2024 0:45:00	10,9	3,1	96,3	48,7	18,6
26/11/2024 0:46:00	10,9	3,2	94,6	48,6	18,6
